a1,a2,max_dim,iLayer,logZ,magnetizationX,magnetizationY,magnetizationZ,magnetizationXY,magnetizationXYZ
1.224744871391589,0.0,10,0,-inf,1.6301063859782516,1.630106385978252,0.5761971420541321,2.305318559161435,2.3762358480852663
1.224744871391589,0.0,10,1,0.2121093831823817,1.2518692716238076,1.2518692716238076,0.3075982710903391,1.7704105022485166,1.7969335109707345
1.224744871391589,0.0,10,2,2.0502401270994786,1.1602643405779174,1.1602643405779176,3.2127893724292715e-15,1.6408615663831667,1.6408615663831667
1.224744871391589,0.0,10,3,1.8976204185142649,1.1493947412676964,1.1493947412676973,9.346888254387055e-17,1.6254896316210914,1.6254896316210914
1.224744871391589,0.0,10,4,1.806113789201736,1.070947223916803,1.070947223916803,3.8590055167312577e-17,1.5145480886489586,1.5145480886489586
1.224744871391589,0.0,10,5,1.768836487741929,1.0500474017371109,1.0500474017371109,2.991537674138016e-17,1.484991276671252,1.484991276671252
1.224744871391589,0.0,10,6,1.7474605302157644,0.978508863311992,0.9785088633119916,2.3693026066051738e-17,1.3838205053980999,1.3838205053980999
1.224744871391589,0.0,10,7,1.738301005793954,0.947497099447104,0.947497099447099,2.3619375043785026e-17,1.33996324834726,1.33996324834726
1.224744871391589,0.0,10,8,1.7332569248311858,0.8799196455190909,0.8799196455190802,2.1212854244866976e-17,1.244394296491617,1.244394296491617
1.224744871391589,0.0,10,9,1.7310298838622618,0.8398866753046577,0.8398866753046377,2.0333900447273092e-17,1.1877791270722808,1.1877791270722808
1.224744871391589,0.0,10,10,1.7298496751820749,0.7728040834228586,0.7728040834228269,1.8527682507644525e-17,1.092910015833893,1.092910015833893
1.224744871391589,0.0,10,11,1.7293185925671026,0.7210971603873869,0.7210971603873321,1.7281176607393188e-17,1.0197853840085307,1.0197853840085307
1.224744871391589,0.0,10,12,1.7290489230175488,0.6450351489326107,0.6450351489325271,1.5422927329412357e-17,0.9122174558277882,0.9122174558277882
1.224744871391589,0.0,10,13,1.7289277433609556,0.5675325377349664,0.5675325377348367,1.3584429114977569e-17,0.802612211952718,0.802612211952718
1.224744871391589,0.0,10,14,1.7288709551675818,0.4549084555796511,0.4549084555794868,1.0932261829039964e-17,0.643337707518825,0.643337707518825
1.224744871391589,0.0,10,15,1.7288492776522386,0.3399558854062963,0.339955885406089,8.274202118923545e-18,0.48077022374999134,0.48077022374999134
1.224744871391589,0.0,10,16,1.7288413111637893,0.224737683506722,0.194271331571738,5.647411132938518e-18,0.29706628327466533,0.29706628327466533
1.224744871391589,0.0,10,17,1.7288397149997696,0.1300355691051238,0.1195334764802908,3.6296248904369975e-18,0.1766281439407595,0.1766281439407595
1.224744871391589,0.0,10,18,1.7288393634609909,0.0697228036277722,0.052730058666802,2.5260203073889144e-18,0.08741698023108133,0.08741698023108133
1.224744871391589,0.0,10,19,1.7288393461438238,0.0317215883306862,0.029424170606502,2.056748430450145e-18,0.043267088902560376,0.043267088902560376
1.224744871391589,0.0,10,20,1.7288393446047765,0.0180057022709567,0.0132093433341097,1.96108551349731e-18,0.022331414321281214,0.022331414321281214
1.224744871391589,0.0,10,21,1.7288393445927883,0.0074319022860692,0.007062051440482,1.9224292384411087e-18,0.010252109155568647,0.010252109155568647
1.224744871391589,0.0,10,22,1.7288393445926007,0.0040481622528631,0.0033023423846649,1.9167378357783456e-18,0.005224278213405169,0.005224278213405169
1.224744871391589,0.0,10,23,1.7288393445926007,0.0017832167682261,0.0017217532085128,1.9148138622648518e-18,0.002478769080311205,0.002478769080311205
1.224744871391589,0.0,10,24,1.7288393445926007,0.0009395260371833,0.0008255855951729,1.914476844780413e-18,0.0012507200923877202,0.0012507200923877202
1.224744871391589,0.0,10,25,1.7288393445926007,0.0004349677164242,0.0004240688686027,1.914375747522092e-18,0.0006074794808462729,0.0006074794808462729
1.224744871391589,0.0,10,26,1.7288393445926007,0.0002238913305364,0.000206396398815,1.914355356894204e-18,0.0003045107573356975,0.0003045107573356975
1.224744871391589,0.0,10,27,1.7288393445926007,0.0001071688678384,0.0001050977174554,1.914349723484279e-18,0.0001501022866184907,0.0001501022866184907
1.224744871391589,0.0,10,28,1.7288393445926007,5.434370321180169e-05,5.159909972072088e-05,1.9143484730723e-18,7.493800885239268e-05,7.493800885239268e-05
1.224744871391589,0.0,10,29,1.7288393445926007,2.656547832868993e-05,2.6142344121626554e-05,1.9143481454155924e-18,3.727125963803258e-05,3.727125963803258e-05
1.224744871391589,0.0,10,30,1.7288393445926007,1.3348021866931615e-05,1.2899774933729851e-05,1.914348068119295e-18,1.8562701341695114e-05,1.8562701341695114e-05
1.224744871391589,0.0,10,31,1.7288393445926007,6.608827954846692e-06,6.516667250355354e-06,1.914348048511865e-18,9.281355449966191e-06,9.281355449966191e-06
1.224744871391589,0.0,10,32,1.7288393445926007,3.3025919463411524e-06,3.224943734030917e-06,1.914348043711284e-18,4.615991296753355e-06,4.615991296753355e-06
1.224744871391589,0.0,10,33,1.7288393445926007,1.6475484033860952e-06,1.6264616222177422e-06,1.914348042516881e-18,2.315122707341285e-06,2.315122707341285e-06
1.224744871391589,0.0,10,34,1.7288393445926007,8.206985559777656e-07,8.06235933600467e-07,1.914348042217929e-18,1.150461863954041e-06,1.150461863954041e-06
1.224744871391589,0.0,10,35,1.7288393445926007,4.112211683923022e-07,4.062289680037681e-07,1.914348042144386e-18,5.780353136092436e-07,5.780353136092436e-07
1.224744871391589,0.0,10,36,1.7288393445926007,2.0446522348986005e-07,2.015589834138674e-07,1.914348042125735e-18,2.8710982465180475e-07,2.8710982465180475e-07
1.224744871391589,0.0,10,37,1.7288393445926007,1.0271017950411317e-07,1.015020701613673e-07,1.9143480421211802e-18,1.4440239340402317e-07,1.4440239340402317e-07
1.224744871391589,0.0,10,38,1.7288393445926007,5.1014825202822977e-08,5.038974585551042e-08,1.91434804212002e-18,7.17052221100912e-08,7.17052221100912e-08
1.224744871391589,0.0,10,39,1.7288393445926007,2.566396697345837e-08,2.5367643161778897e-08,1.9143480421197304e-18,3.608540591981902e-08,3.608540591981902e-08
1.224744871391589,0.0,10,40,1.7288393445926007,1.2739206351312224e-08,1.259743646415881e-08,1.914348042119666e-18,1.7915992407060004e-08,1.7915992407060004e-08
