a1,a2,max_dim,iLayer,logZ,magnetizationX,magnetizationY,magnetizationZ,magnetizationXY,magnetizationXYZ
0.0,0.0,10,60,0.8388041568517723,0.0,0.0,0.0,0.0,0.0
0.0,0.4898979485566356,10,60,0.8450114382474779,0.0,0.0,6.60150626070679e-19,0.0,6.60150626070679e-19
0.0,0.9797958971132712,10,60,0.8896834126179729,0.0,0.0,3.8066518395352574e-18,0.0,3.8066518395352574e-18
0.0,1.469693845669907,10,60,1.0040765663925744,0.0,0.0,6.055301954516058e-06,0.0,6.055301954516058e-06
0.0,1.9595917942265424,10,60,1.351973978237661,0.0,0.0,1.9251466349572823,0.0,1.9251466349572823
0.0,2.449489742783178,10,60,1.7924646519042575,0.0,0.0,1.992061454871676,0.0,1.992061454871676
0.0,2.939387691339814,10,60,2.1565818808921664,0.0,0.0,1.9983990844278272,0.0,1.9983990844278272
0.0,3.4292856398964493,10,60,2.464756849094449,0.0,0.0,1.9995577115217464,0.0,1.9995577115217464
0.0,3.919183588453085,10,60,2.7317848893542176,0.0,0.0,1.999851614551096,0.0,1.999851614551096
0.0,4.409081537009721,10,60,2.967339858278632,0.0,0.0,1.9999428733572024,0.0,1.9999428733572024
0.0,4.898979485566356,10,60,3.178056862218664,0.0,0.0,1.99997557703216,0.0,1.99997557703216
0.2449489742783178,0.0,10,60,0.8903916695852065,1.16203936708294e-11,0.5680395150672237,2.2181502188342352e-18,0.5680395150672237,0.5680395150672237
0.2449489742783178,0.4898979485566356,10,60,0.9012891833692144,0.6050741784890797,5.712552896779553e-16,5.0600646391743786e-18,0.6050741784890797,0.6050741784890797
0.2449489742783178,0.9797958971132712,10,60,0.9462686450397736,2.5766544257681277e-12,0.6280590791502716,4.301194376831668e-18,0.6280590791502716,0.6280590791502716
0.2449489742783178,1.469693845669907,10,60,1.0554526206794368,1.4293133678508311e-09,7.011535106183276e-10,4.3511170898312104e-17,1.5920279359890298e-09,1.5920279359890304e-09
0.2449489742783178,1.9595917942265424,10,60,1.3546929690786935,5.2299753045025937e-17,4.3451107906744055e-20,1.882072966414588,5.229977109480957e-17,1.882072966414588
0.2449489742783178,2.449489742783178,10,60,1.7928753975789538,9.884339353728229e-19,2.5573131734646066e-21,1.9902385737771784,9.884372435553373e-19,1.9902385737771784
0.2449489742783178,2.939387691339814,10,60,2.156730889035512,1.9558637718687906e-18,5.141996443294439e-22,1.997928138470991,1.955863839460735e-18,1.997928138470991
0.2449489742783178,3.4292856398964493,10,60,2.4648269485554337,9.411481234576288e-19,2.49149955495995e-23,1.9993671247038185,9.411481237874158e-19,1.9993671247038185
0.2449489742783178,3.919183588453085,10,60,2.731822860968215,2.502604613601269e-18,2.0324753926110606e-24,1.9997567087784325,2.5026046136020946e-18,1.9997567087784325
0.2449489742783178,4.409081537009721,10,60,2.967362400128607,2.3224467656260066e-19,1.4551857315523828e-23,1.9998894143919803,2.322446770184917e-19,1.9998894143919803
0.2449489742783178,4.898979485566356,10,60,3.178071152301479,4.904892832147397e-19,4.065006381053009e-24,1.9999428654935063,4.904892832315844e-19,1.9999428654935063
0.4898979485566356,0.0,10,60,1.0329321852139546,0.0033132178389987,0.2142289495651887,3.259713806039605e-18,0.21425456878268156,0.21425456878268156
0.4898979485566356,0.4898979485566356,10,60,1.0465741005129066,1.0826276018444679e-10,1.0027163795432323,3.600898536629988e-18,1.0027163795432323,1.0027163795432323
0.4898979485566356,0.9797958971132712,10,60,1.094272622423987,1.5485332056626222e-11,1.0222196869947524,3.2503581326682575e-18,1.0222196869947524,1.0222196869947524
0.4898979485566356,1.469693845669907,10,60,1.1964723817476837,1.2847497212878824e-15,9.144152863710048e-17,6.1520349165457176e-18,1.2879997668900337e-15,1.2880144591744286e-15
0.4898979485566356,1.9595917942265424,10,60,1.4070626963559838,8.424796693933035e-17,2.9271729624185026e-18,3.2510678809052737e-15,8.429880352034905e-17,3.2521606132737154e-15
0.4898979485566356,2.449489742783178,10,60,1.799095091840206,1.0064331252902232e-17,2.9763321977138047e-19,1.961786224942054,1.0068731255806566e-17,1.961786224942054
0.4898979485566356,2.939387691339814,10,60,2.1589662133747938,7.12184689248577e-18,3.5853847970893284e-20,1.990789451893869,7.121937142268495e-18,1.990789451893869
0.4898979485566356,3.4292856398964493,10,60,2.46587838065762,8.036375262224919e-18,1.1562972185318594e-19,1.9964970749630828,8.037207076334197e-18,1.9964970749630828
0.4898979485566356,3.919183588453085,10,60,2.7323924138640803,5.829205075113164e-18,1.1188437261196636e-20,1.998330548250309,5.829215812513156e-18,1.998330548250309
0.4898979485566356,4.409081537009721,10,60,2.967700518007093,7.590235464887735e-18,9.928622629268728e-20,1.9990867941065664,7.590884807923973e-18,1.9990867941065664
0.4898979485566356,4.898979485566356,10,60,3.1782854987463023,1.882412185922191e-17,1.1626253109738498e-19,1.9994519419715735,1.8824480889176554e-17,1.9994519419715735
0.7348469228349535,0.0,10,60,1.244136638535394,0.0295050464205696,0.2265017413070522,6.775167562358122e-18,0.2284153816611455,0.2284153816611455
0.7348469228349535,0.4898979485566356,10,60,1.2571578934938703,0.0640792213848435,0.2314712877880282,2.4579111119494808e-17,0.24017723389933518,0.24017723389933518
0.7348469228349535,0.9797958971132712,10,60,1.300292141326374,1.9978627654879707e-13,4.999253235197045e-15,1.9315674809737664e-19,1.9984881493304395e-13,1.9984881493313728e-13
0.7348469228349535,1.469693845669907,10,60,1.3883521755456958,5.948608839344202e-16,1.4989731882573404e-16,1.2584432960246666e-16,6.134563370170557e-16,6.26231165560672e-16
0.7348469228349535,1.9595917942265424,10,60,1.547110085197882,2.5141412892009003e-17,1.523307351326224e-17,1.1826512188543481e-15,2.939621014462456e-17,1.1830165014185313e-15
0.7348469228349535,2.449489742783178,10,60,1.8265675092612483,6.955652628461803e-17,6.031441854538274e-19,1.809675862827749,6.955914125182402e-17,1.809675862827749
0.7348469228349535,2.939387691339814,10,60,2.168668612856702,5.041979545431265e-17,2.0655334068818568e-19,1.9588415457862984,5.042021854313284e-17,1.9588415457862984
0.7348469228349535,3.4292856398964493,10,60,2.4704347166681595,5.5276489893215004e-17,2.3676669263937474e-20,1.9839306432217136,5.5276494963947995e-17,1.9839306432217136
0.7348469228349535,3.919183588453085,10,60,2.7348601076726866,1.7099104717503164e-17,1.8405852532358076e-19,1.9921208878929608,1.7100095312040903e-17,1.9921208878929608
0.7348469228349535,4.409081537009721,10,60,2.969165480982064,4.9414411327218396e-18,4.431532526840288e-20,1.9955997382950823,4.9416398408027414e-18,1.9955997382950823
0.7348469228349535,4.898979485566356,10,60,3.179214226718679,6.960462765111523e-18,1.1861393188685507e-19,1.99732128021345,6.961473347599745e-18,1.99732128021345
0.9797958971132712,0.0,10,60,1.483644640811841,4.482165353822221e-12,3.5189049757187104e-12,1.1100135850179977e-17,5.698464572772404e-12,5.698464572783215e-12
0.9797958971132712,0.4898979485566356,10,60,1.4954715472414886,1.0566478689978324e-12,1.518882516401076e-14,2.079143531686664e-18,1.0567570295330537e-12,1.056757029535099e-12
0.9797958971132712,0.9797958971132712,10,60,1.5325453472225774,3.1521088441259755e-14,3.736400798850599e-15,7.020092969826068e-18,3.174176597877583e-14,3.174176675506699e-14
0.9797958971132712,1.469693845669907,10,60,1.6041444131971565,1.6631897581137854e-15,2.2119578290302324e-16,1.8872492745231682e-16,1.677834242667813e-15,1.6884148909881586e-15
0.9797958971132712,1.9595917942265424,10,60,1.7256258944257048,1.1925354217004669e-15,2.935021222262217e-17,5.003968713906812e-16,1.1928965449559419e-15,1.2935993181296152e-15
0.9797958971132712,2.449489742783178,10,60,1.9105331590447825,3.6479597715082696e-16,7.00513996432679e-18,8.798041927922529e-15,3.6486323044580205e-16,8.805604291723204e-15
0.9797958971132712,2.939387691339814,10,60,2.194916954254772,8.461307631075307e-17,9.644176389730429e-19,1.861586223140086,8.461857233581577e-17,1.861586223140086
0.9797958971132712,3.4292856398964493,10,60,2.482705770268899,3.690668859992152e-17,4.274847069274414e-19,1.94876419417047,3.690916426290677e-17,1.94876419417047
0.9797958971132712,3.919183588453085,10,60,2.7415011858134304,1.4206328760596552e-18,4.566783870775659e-19,1.97511982189516,1.4922308527052021e-18,1.97511982189516
0.9797958971132712,4.409081537009721,10,60,2.973107940714645,6.875687420720426e-17,3.7999448483893993e-19,1.986128882452027,6.875792424552838e-17,1.986128882452027
0.9797958971132712,4.898979485566356,10,60,3.181713804924012,4.537852301459036e-17,3.26863991922423e-19,1.991555368458219,4.537970020895822e-17,1.991555368458219
1.224744871391589,0.0,10,60,1.7288408134554314,6.786892023342886e-11,1.9117670728757048e-11,8.714574744756031e-18,7.051011039379177e-11,7.051011039379232e-11
