a1,a2,a3,max_dim,iLayer,logZ,magnetizationX,magnetizationY,magnetizationZ,magnetizationXY,magnetizationXYZ
1.1547005383792517,1.8257418583505536,4.47213595499958,10,40,3.095593627053803,0.4575013885066096,1.9557212987122836,1.4011052025073096,2.008520181308203,2.448928154767997
1.1547005383792517,1.8257418583505536,4.47213595499958,10,41,3.0955936270534266,0.4574919704160157,1.9557221308083723,1.401107639531377,2.008518846296636,2.4489284541370244
1.1547005383792517,1.8257418583505536,4.47213595499958,10,42,3.095593627053023,0.4575043379926642,1.9557210381191723,1.401104439287392,2.0085205994024653,2.4489280610125883
1.1547005383792517,1.8257418583505536,4.47213595499958,10,43,3.0955936270532955,0.4575058484398552,1.955720904667343,1.40110404843639,2.0085208135116557,2.4489280129996396
1.1547005383792517,1.8257418583505536,4.47213595499958,10,44,3.095593627053244,0.457470676866344,1.955724012046312,1.4011131492472089,2.008515828039967,2.448929130963268
1.1547005383792517,1.8257418583505536,4.47213595499958,10,45,3.095593627053172,0.4575036529851899,1.9557210986410616,1.401104616542865,2.008520502301282,2.4489280827869
1.1547005383792517,1.8257418583505536,4.47213595499958,10,46,3.0955936270532365,0.4575040116277637,1.955721066954179,1.401104523738968,2.0085205531395216,2.448928071386681
1.1547005383792517,1.8257418583505536,4.47213595499958,10,47,3.095593627053232,0.4575048503120201,1.955720992854442,1.4011043067171227,2.008520672024709,2.448928044727296
1.1547005383792517,1.8257418583505536,4.47213595499958,10,48,3.095593627053229,0.4575086757905748,1.95572065486264,1.4011033168130336,2.008521214296727,2.4489279231256447
1.1547005383792517,1.8257418583505536,4.47213595499958,10,49,3.0955936270532267,0.457500730335021,1.955721356862712,1.401105372817327,2.0085200880115703,2.448928175689027
1.1547005383792517,1.8257418583505536,4.47213595499958,10,50,3.095593627053227,0.457530171111604,1.955718755637168,1.4010977543863892,2.008524261399002,2.4489272398286945
1.1547005383792517,1.8257418583505536,4.47213595499958,10,51,3.0955936270532263,0.4575028905849875,1.955721166000644,1.401104813824464,2.008520394229677,2.4489281070212376
1.1547005383792517,1.8257418583505536,4.47213595499958,10,52,3.095593627053227,0.4575024447970486,1.955721205386884,1.4011049291781257,2.008520331038549,2.448928121191482
1.1547005383792517,1.8257418583505536,4.47213595499958,10,53,3.095593627053227,0.4575013130282639,1.9557213053806977,1.4011052220380673,2.0085201706088402,2.448928157166908
1.1547005383792517,1.8257418583505536,4.47213595499958,10,54,3.095593627053227,0.4574893399567601,1.9557223632081675,1.401108320178756,2.0085184734342403,2.448928537748855
1.1547005383792517,1.8257418583505536,4.47213595499958,10,55,3.095593627053227,0.4575041315472112,1.955721056358852,1.4011044927079488,2.008520570138168,2.448928067574577
1.1547005383792517,1.8257418583505536,4.47213595499958,10,56,3.095593627053227,0.4575051806980771,1.9557209636638744,1.4011042212246654,2.0085207188575214,2.448928034225079
1.1547005383792517,1.8257418583505536,4.47213595499958,10,57,3.095593627053227,0.4575133641261853,1.9557202406310727,1.401102103618583,2.0085218788870884,2.4489277740947237
1.1547005383792517,1.8257418583505536,4.47213595499958,10,58,3.095593627053227,0.4575021346350892,1.955721232790164,1.4011050094365725,2.008520287072536,2.44892813105044
1.1547005383792517,1.8257418583505536,4.47213595499958,10,59,3.095593627053227,0.4575001883175194,1.955721404750555,1.4011055130707757,2.008520011179886,2.448928192917745
1.1547005383792517,1.8257418583505536,4.47213595499958,10,60,3.095593627053227,0.4575116793210506,1.955720389490119,1.401102539594841,2.0085216400583166,2.448927827650636
1.15470031782649,1.8257418583505536,4.47213595499958,10,0,-34.657359027997266,7.854162655140207,7.854162655140207,0.0,11.107463347983558,11.107463347983558
1.15470031782649,1.8257418583505536,4.47213595499958,10,1,2.511543836703784,1.6084676477364368,1.6084676475448911,1.1947278205732512,2.2747167619317756,2.5693794800038963
1.15470031782649,1.8257418583505536,4.47213595499958,10,2,3.127617848757564,1.4147671033938385,1.414767103517947,1.768363384301012,2.000782825306623,2.670251106727321
1.15470031782649,1.8257418583505536,4.47213595499958,10,3,3.3543850225871084,1.2591613822050718,1.259161382377487,1.842867418721983,1.780723104052781,2.5626422099650186
1.15470031782649,1.8257418583505536,4.47213595499958,10,4,3.227017823016768,1.0559211093417218,1.055921109474206,2.0544214790771806,1.4932979537207873,2.5398004630837363
1.15470031782649,1.8257418583505536,4.47213595499958,10,5,3.1605494522450206,0.8410280399567469,0.8418907740283295,2.254051049906216,1.1900034619224884,2.5488927743180607
1.15470031782649,1.8257418583505536,4.47213595499958,10,6,3.130275975331517,0.6511146791762455,0.6535584680202894,2.359491486258641,0.9225448479937508,2.5334342443187317
1.15470031782649,1.8257418583505536,4.47213595499958,10,7,3.117590798875082,0.5365935818576973,0.5386382984938402,2.4044903511924733,0.7603051286787512,2.5218322183826816
1.15470031782649,1.8257418583505536,4.47213595499958,10,8,3.11103496761496,0.4552338598254205,0.4536847190912463,2.4268066131257147,0.6427034241922581,2.510469682943643
1.15470031782649,1.8257418583505536,4.47213595499958,10,9,3.1078137049051198,0.3630406305325524,0.3594749613292348,2.439577172625261,0.5109018959057875,2.4925002564562337
1.15470031782649,1.8257418583505536,4.47213595499958,10,10,3.106387383271925,0.2999069471172874,0.2911356656065969,2.4476788642824814,0.41797625855711906,2.4831101416112387
1.15470031782649,1.8257418583505536,4.47213595499958,10,11,3.105635130325139,0.2527004528396546,0.2383609268596035,2.4523788538839684,0.3473808433387422,2.4768600068021573
1.15470031782649,1.8257418583505536,4.47213595499958,10,12,3.1052676675717423,0.1965940298507427,0.1790889559433615,2.454923724415472,0.2659362079782255,2.4692858399569237
1.15470031782649,1.8257418583505536,4.47213595499958,10,13,3.105107315506133,0.1592177524547769,0.1361529113376244,2.456474993418112,0.20949441033703411,2.465391916359542
1.15470031782649,1.8257418583505536,4.47213595499958,10,14,3.105023307741378,0.1294315675507592,0.1047416090331743,2.457374885407781,0.166503259251899,2.463009269729696
1.15470031782649,1.8257418583505536,4.47213595499958,10,15,3.104983049413907,0.094869211280372,0.0717600957239244,2.4577752795386294,0.1189524215275446,2.4606521499997625
1.15470031782649,1.8257418583505536,4.47213595499958,10,16,3.104966114073179,0.0730403346047424,0.0497986803699584,2.4580045739442173,0.08840135205844993,2.45959372347883
1.15470031782649,1.8257418583505536,4.47213595499958,10,17,3.104957259042185,0.0549570376862615,0.034955620833136,2.4581263802141198,0.06513195390189933,2.4589891159831616
1.15470031782649,1.8257418583505536,4.47213595499958,10,18,3.104953279454913,0.0364158008177689,0.0221816645495841,2.4581625523978565,0.042639615281914706,2.4585323408087465
1.15470031782649,1.8257418583505536,4.47213595499958,10,19,3.1049516384942697,0.0264564939938803,0.0114824139315002,2.458187253361317,0.028840802765223685,2.4583564356073753
1.15470031782649,1.8257418583505536,4.47213595499958,10,20,3.1049507667427125,0.0182515455052651,0.0075523289428284,2.458196581943338,0.019752381775154263,2.4582759389587863
1.15470031782649,1.8257418583505536,4.47213595499958,10,21,3.10495034913692,0.0109304670756306,1.2501228060164908e-07,2.458197812582092,0.010930467076345485,2.458222113824113
1.15470031782649,1.8257418583505536,4.47213595499958,10,22,3.1049501710369607,0.0070428658868413,4.249828373521648e-08,2.458199382830613,0.007042865886969522,2.4582094718938636
1.15470031782649,1.8257418583505536,4.47213595499958,10,23,3.104950083718879,0.0041687061879285,1.3933250626700843e-10,2.458199498844285,0.004168706187928503,2.4582030335652862
1.15470031782649,1.8257418583505536,4.47213595499958,10,24,3.10495004202918,0.002492400097605,5.082458090936201e-09,2.4581994897873587,0.002492400097610182,2.458200753325301
1.15470031782649,1.8257418583505536,4.47213595499958,10,25,3.104950021359848,0.0013209167011982,3.3771210126900474e-09,2.4581994885775336,0.0013209167012025172,2.458199843475664
1.15470031782649,1.8257418583505536,4.47213595499958,10,26,3.1049500110409345,0.0006948552574702,2.2119246669584063e-11,2.4581994838595884,0.0006948552574702004,2.45819958206639
1.15470031782649,1.8257418583505536,4.47213595499958,10,27,3.1049500058842963,0.0003674510522544,5.819050202640176e-10,2.4581994815996078,0.00036745105225486073,2.458199509062854
1.15470031782649,1.8257418583505536,4.47213595499958,10,28,3.104950003303757,0.0001768081348206,4.0352504660406586e-10,2.4581994810956305,0.0001768081348210605,2.45819948745417
1.15470031782649,1.8257418583505536,4.47213595499958,10,29,3.1049500020148297,9.004743000180996e-05,2.703516844779205e-12,2.4581994804972465,9.004743000181e-05,2.4581994821465307
1.15470031782649,1.8257418583505536,4.47213595499958,10,30,3.104950001370304,4.616595313837021e-05,7.240512480566253e-11,2.4581994802164195,4.6165953138426986e-05,2.458199480649927
1.15470031782649,1.8257418583505536,4.47213595499958,10,31,3.104950001047747,2.209457741994249e-05,5.0387490878625216e-11,2.4581994801536258,2.2094577419999946e-05,2.45819948025292
1.15470031782649,1.8257418583505536,4.47213595499958,10,32,3.104950000886632,1.1249302383946572e-05,3.399694879376502e-13,2.4581994800793026,1.1249302383946575e-05,2.4581994801050424
1.15470031782649,1.8257418583505536,4.47213595499958,10,33,3.104950000806066,5.768325568953425e-06,9.047183520772289e-12,2.4581994800444837,5.76832556896052e-06,2.4581994800512517
1.15470031782649,1.8257418583505536,4.47213595499958,10,34,3.1049500007657462,2.7596454611390628e-06,6.294741972126479e-12,2.4581994800367197,2.759645461146242e-06,2.4581994800382687
1.15470031782649,1.8257418583505536,4.47213595499958,10,35,3.104950000745607,1.4051092300102948e-06,4.267990197508363e-14,2.4581994800275,1.4051092300102954e-06,2.4581994800279015
1.15470031782649,1.8257418583505536,4.47213595499958,10,36,3.104950000735536,7.207165654640916e-07,1.130492353249788e-12,2.458199480023208,7.207165654649782e-07,2.4581994800233136
1.15470031782649,1.8257418583505536,4.47213595499958,10,37,3.104950000730496,3.447001264437684e-07,7.863760420360201e-13,2.4581994800222597,3.447001264446654e-07,2.458199480022284
1.15470031782649,1.8257418583505536,4.47213595499958,10,38,3.1049500007279787,1.755367433625409e-07,4.269347311855582e-15,2.458199480021142,1.7553674336254094e-07,2.458199480021148
1.15470031782649,1.8257418583505536,4.47213595499958,10,39,3.10495000072672,9.01058650856211e-08,1.412239723982427e-13,2.458199480020625,9.010586508573176e-08,2.458199480020627
1.15470031782649,1.8257418583505536,4.47213595499958,10,40,3.104950000726089,4.3174026215806355e-08,9.818567232216845e-14,2.45819948002052,4.3174026215918e-08,2.4581994800205202
1.15470031782649,1.8257418583505536,4.47213595499958,10,41,3.1049500007257747,2.2160765963735453e-08,3.2113368940793327e-15,2.458199480020414,2.2160765963735688e-08,2.458199480020414
1.15470031782649,1.8257418583505536,4.47213595499958,10,42,3.104950000725617,1.1709224657142573e-08,1.7345184087095715e-14,2.4581994800203377,1.1709224657155419e-08,2.4581994800203377
1.15470031782649,1.8257418583505536,4.47213595499958,10,43,3.104950000725539,6.280195518818673e-09,1.1832334977224596e-14,2.4581994800203644,6.28019551882982e-09,2.4581994800203644
1.15470031782649,1.8257418583505536,4.47213595499958,10,44,3.1049500007254998,4.245376926479404e-09,3.226796184282678e-15,2.458199480020347,4.245376926480631e-09,2.458199480020347
1.15470031782649,1.8257418583505536,4.47213595499958,10,45,3.10495000072548,3.53573403710899e-09,2.2697197377599547e-15,2.458199480020346,3.5357340371097184e-09,2.458199480020346
1.15470031782649,1.8257418583505536,4.47213595499958,10,46,3.10495000072547,3.3358516441371274e-09,2.735896654125836e-15,2.45819948002042,3.3358516441382494e-09,2.45819948002042
1.15470031782649,1.8257418583505536,4.47213595499958,10,47,3.104950000725465,3.2791069205825206e-09,2.7690091123998574e-15,2.458199480020494,3.2791069205836894e-09,2.458199480020494
1.15470031782649,1.8257418583505536,4.47213595499958,10,48,3.104950000725463,3.2552821863881762e-09,2.2174730072370774e-15,2.458199480020524,3.2552821863889314e-09,2.458199480020524
1.15470031782649,1.8257418583505536,4.47213595499958,10,49,3.104950000725462,3.247276624030182e-09,1.3264428375440244e-15,2.4581994800206197,3.247276624030453e-09,2.4581994800206197
1.15470031782649,1.8257418583505536,4.47213595499958,10,50,3.1049500007254616,3.245268996198334e-09,1.5818928762911619e-16,2.458199480020748,3.245268996198338e-09,2.458199480020748
1.15470031782649,1.8257418583505536,4.47213595499958,10,51,3.1049500007254616,3.244424489883611e-09,1.5126462745963199e-16,2.458199480020734,3.2444244898836142e-09,2.458199480020734
1.15470031782649,1.8257418583505536,4.47213595499958,10,52,3.1049500007254616,3.244332856741196e-09,1.5638149500186358e-16,2.4581994800207627,3.2443328567411996e-09,2.4581994800207627
1.15470031782649,1.8257418583505536,4.47213595499958,10,53,3.1049500007254616,3.244292152927793e-09,1.5819902371587204e-16,2.4581994800207725,3.2442921529277967e-09,2.4581994800207725
1.15470031782649,1.8257418583505536,4.47213595499958,10,54,3.1049500007254616,3.244286878765053e-09,1.5810186868028023e-16,2.4581994800207667,3.244286878765057e-09,2.4581994800207667
1.15470031782649,1.8257418583505536,4.47213595499958,10,55,3.1049500007254616,3.244284047514347e-09,1.5814266712410534e-16,2.45819948002078,3.2442840475143507e-09,2.45819948002078
1.15470031782649,1.8257418583505536,4.47213595499958,10,56,3.1049500007254616,3.244283559010038e-09,1.5819922548372182e-16,2.4581994800208538,3.244283559010042e-09,2.4581994800208538
1.15470031782649,1.8257418583505536,4.47213595499958,10,57,3.1049500007254616,3.244283429754683e-09,1.5819743557651474e-16,2.458199480020805,3.244283429754687e-09,2.458199480020805
1.15470031782649,1.8257418583505536,4.47213595499958,10,58,3.1049500007254616,3.2442834018685507e-09,1.581987883089533e-16,2.4581994800208014,3.2442834018685544e-09,2.4581994800208014
1.15470031782649,1.8257418583505536,4.47213595499958,10,59,3.1049500007254616,3.2442833916963716e-09,1.5819922825911676e-16,2.458199480020776,3.2442833916963753e-09,2.458199480020776
1.15470031782649,1.8257418583505536,4.47213595499958,10,60,3.1049500007254616,3.2442833888804974e-09,1.5819920530684281e-16,2.4581994800208284,3.244283388880501e-09,2.4581994800208284
1.1547002104399664,1.8257418583505536,4.47213595499958,10,0,-34.657359027997266,7.773957025463789,7.77395702546379,0.0,10.994035458716496,10.994035458716496
1.1547002104399664,1.8257418583505536,4.47213595499958,10,1,2.511543768900028,1.6084676230880812,1.6084676230182473,1.1947278708109688,2.2747167271598,2.569379472579538
1.1547002104399664,1.8257418583505536,4.47213595499958,10,2,3.1276177747247984,1.4147670062352533,1.4147670062703506,1.7683636017627338,2.000782687840694,2.67025114773916
1.1547002104399664,1.8257418583505536,4.47213595499958,10,3,3.354384980402064,1.2591612108986314,1.259161210946365,1.842867766011554,1.7807228617007262,2.562642291305605
1.1547002104399664,1.8257418583505536,4.47213595499958,10,4,3.227017788535832,1.0559208169814231,1.0559208170183847,2.0544220068741703,1.493297540193343,2.5398006468769125
1.1547002104399664,1.8257418583505536,4.47213595499958,10,5,3.1605494286300293,0.8410277461975594,0.8418904803965894,2.2540515392266385,1.190003046574481,2.5488930131228584
1.1547002104399664,1.8257418583505536,4.47213595499958,10,6,3.130275959130903,0.6511143804833316,0.653558168244051,2.359491864052896,0.9225444248114624,2.533434442073156
1.1547002104399664,1.8257418583505536,4.47213595499958,10,7,3.117590786815252,0.5365932693745958,0.538637986692472,2.4044907032514677,0.7603046872446844,2.5218324209726894
1.1547002104399664,1.8257418583505536,4.47213595499958,10,8,3.111034957757196,0.455233538165693,0.453684402600121,2.4268069566180346,0.6427029729458891,2.51046989946567
1.1547002104399664,1.8257418583505536,4.47213595499958,10,9,3.107813696237401,0.3630402584726491,0.3594745996780143,2.439577504597372,0.5109013770636721,2.4925004750296638
1.1547002104399664,1.8257418583505536,4.47213595499958,10,10,3.106387375569688,0.299906551781738,0.2911352961465702,2.4476791882267586,0.4179757175530217,2.483110369867269
1.1547002104399664,1.8257418583505536,4.47213595499958,10,11,3.1056351231795967,0.2527000331426074,0.238360559248297,2.4523791741378527,0.34738028578984703,2.4768602456942324
1.1547002104399664,1.8257418583505536,4.47213595499958,10,12,3.105267660750048,0.1965935586091694,0.1790885722568296,2.454924038824408,0.2659356012263243,2.4692860871915085
1.1547002104399664,1.8257418583505536,4.47213595499958,10,13,3.105107308915904,0.159217262575172,0.1361525522483128,2.4564753035142117,0.20949380464744252,2.4653921738662388
1.1547002104399664,1.8257418583505536,4.47213595499958,10,14,3.1050233012873933,0.129431055342264,0.1047412779430042,2.457375192756119,0.16650265280813356,2.4630095353784807
1.1547002104399664,1.8257418583505536,4.47213595499958,10,15,3.1049830430380503,0.0948686974943442,0.0717598095995646,2.457775584112193,0.118951839153664,2.460652426064289
1.1547002104399664,1.8257418583505536,4.47213595499958,10,16,3.104966107740317,0.0730398543070835,0.0497984507175735,2.458004876627204,0.08840082585061397,2.4595940070536413
1.1547002104399664,1.8257418583505536,4.47213595499958,10,17,3.1049572527346765,0.0549565969275915,0.0349554300855327,2.4581266816337703,0.06513147962641663,2.458989404734835
1.1547002104399664,1.8257418583505536,4.47213595499958,10,18,3.104953273160458,0.036415442040554,0.0221815361389726,2.458162853123126,0.042639242072221396,2.4585326350160415
1.1547002104399664,1.8257418583505536,4.47213595499958,10,19,3.104951632204917,0.0264562031266822,0.0114823224898071,2.458187553643501,0.028840499538673025,2.4583567323115374
1.1547002104399664,1.8257418583505536,4.47213595499958,10,20,3.1049507604563145,0.0182513235681594,0.007552268963611,2.4581968819979894,0.019752153768345687,2.458276237171715
1.1547002104399664,1.8257418583505536,4.47213595499958,10,21,3.104950342851867,0.0109303198528955,1.678173627074692e-07,2.4581981125819365,0.010930319854183782,2.4582224131663737
1.1547002104399664,1.8257418583505536,4.47213595499958,10,22,3.1049501647522253,0.0070427612268977,5.7065971444149273e-08,2.45819968278718,0.007042761227128897,2.4582097715493476
1.1547002104399664,1.8257418583505536,4.47213595499958,10,23,3.104950077434274,0.0041686412917951,1.8578096072429823e-10,2.458199798794778,0.004168641291795104,2.4582033334052955
1.1547002104399664,1.8257418583505536,4.47213595499958,10,24,3.1049500357445923,0.0024923608612874,6.8226320312872525e-09,2.458199789737887,0.0024923608612967382,2.4582010532358933
1.1547002104399664,1.8257418583505536,4.47213595499958,10,25,3.1049500150752607,0.0013208932924572,4.534770978625598e-09,2.4581997885280025,0.0013208932924649842,2.458200143413511
1.1547002104399664,1.8257418583505536,4.47213595499958,10,26,3.1049500047563474,0.0006948424878722,2.9591127361521144e-11,2.458199783810238,0.0006948424878722006,2.4581998820134183
1.1547002104399664,1.8257418583505536,4.47213595499958,10,27,3.1049499995997087,0.000367443851663,7.811406368104402e-10,2.4581997815503542,0.00036744385166383035,2.458199809012521
1.1547002104399664,1.8257418583505536,4.47213595499958,10,28,3.1049499970191694,0.0001768047019619,5.41851035330729e-10,2.458199781046411,0.0001768047019627303,2.458199787404703
1.1547002104399664,1.8257418583505536,4.47213595499958,10,29,3.104949995730242,9.004569238863598e-05,3.6171806133588297e-12,2.458199780448033,9.004569238863606e-05,2.458199782097253
1.1547002104399664,1.8257418583505536,4.47213595499958,10,30,3.1049499950857165,4.616504473931871e-05,9.719547985098256e-11,2.458199780167197,4.6165044739421026e-05,2.4581997806006877
1.1547002104399664,1.8257418583505536,4.47213595499958,10,31,3.10494999476316,2.2094148294291915e-05,6.766002783776072e-11,2.458199780104407,2.2094148294395514e-05,2.4581997802036972
1.1547002104399664,1.8257418583505536,4.47213595499958,10,32,3.104949994602044,1.1249085050032863e-05,4.548202244090477e-13,2.4581997800301134,1.1249085050032872e-05,2.4581997800558524
1.1547002104399664,1.8257418583505536,4.47213595499958,10,33,3.1049499945214785,5.768211247335412e-06,1.2144792163438378e-11,2.4581997799953075,5.768211247348197e-06,2.458199780002075
1.1547002104399664,1.8257418583505536,4.47213595499958,10,34,3.1049499944811587,2.7595900529960643e-06,8.45254024108429e-12,2.45819977998752,2.759590053009009e-06,2.458199779989069
1.1547002104399664,1.8257418583505536,4.47213595499958,10,35,3.1049499944610197,1.4050784290893123e-06,5.6713271548954354e-14,2.4581997799783264,1.4050784290893134e-06,2.458199779978728
1.1547002104399664,1.8257418583505536,4.47213595499958,10,36,3.1049499944509487,7.206951051611818e-07,1.517540112204848e-12,2.458199779974021,7.206951051627795e-07,2.4581997799741266
1.1547002104399664,1.8257418583505536,4.47213595499958,10,37,3.1049499944459087,3.446781846110635e-07,1.0559201269610102e-12,2.4581997799730697,3.4467818461268086e-07,2.4581997799730937
1.1547002104399664,1.8257418583505536,4.47213595499958,10,38,3.104949994443391,1.7550338489011645e-07,3.465995013444937e-15,2.458199779971981,1.755033848901165e-07,2.458199779971987
1.1547002104399664,1.8257418583505536,4.47213595499958,10,39,3.104949994442132,9.004567306934233e-08,1.8945921276731054e-13,2.4581997799714483,9.004567306954165e-08,2.45819977997145
1.1547002104399664,1.8257418583505536,4.47213595499958,10,40,3.104949994441502,4.305112650407223e-08,1.3167372281029725e-13,2.4581997799713395,4.30511265042736e-08,2.45819977997134
1.1547002104399664,1.8257418583505536,4.47213595499958,10,41,3.104949994441187,2.1921581285565453e-08,7.96481405352716e-15,2.458199779971264,2.19215812855669e-08,2.458199779971264
1.1547002104399664,1.8257418583505536,4.47213595499958,10,42,3.10494999444103,1.1250583007241556e-08,2.2291502930874387e-14,2.4581997799711983,1.125058300726364e-08,2.4581997799711983
